,Accuracy(Log Reg),Train-Time(Log Reg),Accuracy(Decision Tree),Train-Time(Decision Tree),Accuracy(Random Forest),Accuracy(Knn),Train-Time(Random Forest),Accuracy(Naive Bayes),Train-Time(Naive Bayes),Accuracy(SVM),Train-Time(SVM),Train-Time(Knn)
800,0.9300699300699301,0.031263113021850586,0.8951048951048951,0.015631914138793945,0.965034965034965,0.9370629370629371,0.20878982543945312,0.9370629370629371,0.0009999275207519531,0.9370629370629371,0.9732398986816406,0.0
801,0.951048951048951,0.05317068099975586,0.9370629370629371,0.009512662887573242,0.9300699300699301,0.9440559440559441,0.17233014106750488,0.9440559440559441,0.0,0.972027972027972,1.4998939037322998,0.015529394149780273
802,0.9300699300699301,0.03167462348937988,0.9090909090909091,0.01562952995300293,0.9370629370629371,0.9300699300699301,0.172715425491333,0.9300699300699301,0.0009999275207519531,0.951048951048951,0.34302496910095215,0.0
803,0.9300699300699301,0.03165411949157715,0.9090909090909091,0.0,0.965034965034965,0.9090909090909091,0.17272496223449707,0.9090909090909091,0.0,0.9300699300699301,1.3841912746429443,0.0
804,0.965034965034965,0.046892642974853516,0.965034965034965,0.0,0.993006993006993,0.951048951048951,0.15709567070007324,0.951048951048951,0.0,0.972027972027972,0.7556231021881104,0.0
805,0.958041958041958,0.04727935791015625,0.951048951048951,0.0,0.972027972027972,0.972027972027972,0.18835091590881348,0.972027972027972,0.0010008811950683594,0.972027972027972,0.9724082946777344,0.0
806,0.9090909090909091,0.04689216613769531,0.916083916083916,0.0,0.958041958041958,0.9300699300699301,0.17272257804870605,0.9300699300699301,0.0,0.9230769230769231,0.7935214042663574,0.0
807,0.9790209790209791,0.046892404556274414,0.958041958041958,0.0,0.972027972027972,0.951048951048951,0.17277908325195312,0.951048951048951,0.0,0.986013986013986,1.0162253379821777,0.0
808,0.9440559440559441,0.047280073165893555,0.9090909090909091,0.0,0.958041958041958,0.9090909090909091,0.1723337173461914,0.9090909090909091,0.0,0.9300699300699301,0.41641688346862793,0.0
809,0.972027972027972,0.031241655349731445,0.958041958041958,0.015631675720214844,0.986013986013986,0.965034965034965,0.15710186958312988,0.965034965034965,0.0,0.9790209790209791,0.7268226146697998,0.0
810,0.9440559440559441,0.031651973724365234,0.9370629370629371,0.0,0.965034965034965,0.9440559440559441,0.19347214698791504,0.9440559440559441,0.00312042236328125,0.958041958041958,1.5904407501220703,0.0
811,0.9370629370629371,0.04689288139343262,0.9440559440559441,0.0,0.958041958041958,0.9230769230769231,0.1727156639099121,0.9230769230769231,0.0,0.958041958041958,1.111687183380127,0.0
812,0.951048951048951,0.046878814697265625,0.9370629370629371,0.0,0.951048951048951,0.9370629370629371,0.1571488380432129,0.9370629370629371,0.0,0.965034965034965,0.39257049560546875,0.0
813,0.951048951048951,0.04689168930053711,0.9440559440559441,0.01602482795715332,0.958041958041958,0.951048951048951,0.17232704162597656,0.951048951048951,0.0,0.972027972027972,0.5067181587219238,0.0
814,0.9370629370629371,0.03165078163146973,0.8951048951048951,0.01563405990600586,0.958041958041958,0.9440559440559441,0.17221641540527344,0.9440559440559441,0.0,0.951048951048951,0.8111124038696289,0.0
815,0.972027972027972,0.046901702880859375,0.9370629370629371,0.0,0.9790209790209791,0.965034965034965,0.18833637237548828,0.965034965034965,0.0,0.986013986013986,0.9741761684417725,0.0
816,0.9370629370629371,0.031260013580322266,0.965034965034965,0.015633106231689453,0.9790209790209791,0.9440559440559441,0.19721126556396484,0.9440559440559441,0.0010004043579101562,0.965034965034965,1.6287052631378174,0.0
817,0.9300699300699301,0.031243324279785156,0.965034965034965,0.015630245208740234,0.965034965034965,0.9230769230769231,0.21705842018127441,0.9230769230769231,0.0009996891021728516,0.9440559440559441,0.4603297710418701,0.0
818,0.9440559440559441,0.04687166213989258,0.9090909090909091,0.0,0.965034965034965,0.9440559440559441,0.18796205520629883,0.9440559440559441,0.0,0.958041958041958,0.7660117149353027,0.0
819,0.958041958041958,0.06293153762817383,0.9020979020979021,0.0,0.951048951048951,0.958041958041958,0.17271828651428223,0.958041958041958,0.01563405990600586,0.951048951048951,1.6007535457611084,0.0
820,0.958041958041958,0.0466618537902832,0.9370629370629371,0.0,0.972027972027972,0.9300699300699301,0.18836259841918945,0.9300699300699301,0.0,0.958041958041958,2.2890779972076416,0.0
821,0.9440559440559441,0.04989981651306152,0.9370629370629371,0.013010501861572266,0.958041958041958,0.9300699300699301,0.17233061790466309,0.9300699300699301,0.0019998550415039062,0.958041958041958,1.2209651470184326,0.0
822,0.9440559440559441,0.046662330627441406,0.8601398601398601,0.0,0.965034965034965,0.9090909090909091,0.17221617698669434,0.9090909090909091,0.0,0.9440559440559441,0.2447497844696045,0.0
823,0.9370629370629371,0.04688858985900879,0.916083916083916,0.0,0.9440559440559441,0.9370629370629371,0.14146661758422852,0.9370629370629371,0.0,0.951048951048951,0.844184160232544,0.0
824,0.958041958041958,0.04728865623474121,0.9440559440559441,0.0,0.9790209790209791,0.965034965034965,0.17273187637329102,0.965034965034965,0.0010001659393310547,0.972027972027972,0.615863561630249,0.0
825,0.965034965034965,0.03165173530578613,0.9440559440559441,0.0,0.972027972027972,0.965034965034965,0.2082512378692627,0.965034965034965,0.0010001659393310547,0.9790209790209791,1.738898515701294,0.0
826,0.9440559440559441,0.03225064277648926,0.9090909090909091,0.015012741088867188,0.951048951048951,0.9370629370629371,0.17233037948608398,0.9370629370629371,0.0010004043579101562,0.9440559440559441,0.4651336669921875,0.0
827,0.916083916083916,0.0316462516784668,0.9300699300699301,0.015636205673217773,0.958041958041958,0.9370629370629371,0.15669703483581543,0.9370629370629371,0.0,0.958041958041958,1.077826976776123,0.0
828,0.916083916083916,0.047286033630371094,0.9300699300699301,0.0,0.951048951048951,0.9300699300699301,0.17232847213745117,0.9300699300699301,0.0,0.9300699300699301,0.5308172702789307,0.0
829,0.9440559440559441,0.04686856269836426,0.9300699300699301,0.016021251678466797,0.958041958041958,0.916083916083916,0.1723313331604004,0.916083916083916,0.0,0.9300699300699301,0.9719858169555664,0.0
830,0.9440559440559441,0.03126096725463867,0.8951048951048951,0.015628576278686523,0.916083916083916,0.9090909090909091,0.17221856117248535,0.9090909090909091,0.0010001659393310547,0.9440559440559441,1.0181834697723389,0.0
831,0.951048951048951,0.04066133499145508,0.9300699300699301,0.007000446319580078,0.951048951048951,0.9230769230769231,0.16816091537475586,0.9230769230769231,0.0,0.951048951048951,0.9867298603057861,0.0
832,0.958041958041958,0.04687166213989258,0.9230769230769231,0.0,0.972027972027972,0.965034965034965,0.17273283004760742,0.965034965034965,0.0,0.972027972027972,0.8723835945129395,0.0
833,0.9790209790209791,0.046894073486328125,0.916083916083916,0.0,0.958041958041958,0.965034965034965,0.15714669227600098,0.965034965034965,0.0,0.986013986013986,1.3334460258483887,0.0
834,0.9370629370629371,0.04727745056152344,0.9230769230769231,0.0,0.965034965034965,0.958041958041958,0.17232561111450195,0.958041958041958,0.0,0.951048951048951,2.622335195541382,0.0
835,0.951048951048951,0.05892658233642578,0.951048951048951,0.0,0.951048951048951,0.9300699300699301,0.2039797306060791,0.9300699300699301,0.001001596450805664,0.951048951048951,0.801605224609375,0.0
836,0.916083916083916,0.062408447265625,0.9370629370629371,0.0,0.9440559440559441,0.9440559440559441,0.17271709442138672,0.9440559440559441,0.0,0.9370629370629371,0.5804393291473389,0.0
837,0.9090909090909091,0.0468902587890625,0.916083916083916,0.015630245208740234,0.9370629370629371,0.9230769230769231,0.1883544921875,0.9230769230769231,0.0010001659393310547,0.951048951048951,0.6726484298706055,0.0
838,0.958041958041958,0.04728221893310547,0.9090909090909091,0.0,0.965034965034965,0.9440559440559441,0.17232918739318848,0.9440559440559441,0.0,0.965034965034965,1.5363256931304932,0.0
839,0.9370629370629371,0.046889305114746094,0.9090909090909091,0.015630483627319336,0.9090909090909091,0.9300699300699301,0.15709424018859863,0.9300699300699301,0.0,0.958041958041958,1.7060110569000244,0.0
840,0.9440559440559441,0.06316184997558594,0.9440559440559441,0.0,0.965034965034965,0.958041958041958,0.1727306842803955,0.958041958041958,0.0,0.9440559440559441,0.48082685470581055,0.0
841,0.951048951048951,0.031269073486328125,0.9370629370629371,0.01562952995300293,0.9440559440559441,0.9440559440559441,0.17271852493286133,0.9440559440559441,0.0,0.972027972027972,0.810452938079834,0.0
842,0.965034965034965,0.04688525199890137,0.9370629370629371,0.0,0.972027972027972,0.9440559440559441,0.17271709442138672,0.9440559440559441,0.0,0.965034965034965,1.0353572368621826,0.01253056526184082
843,0.958041958041958,0.03477811813354492,0.9300699300699301,0.0,0.9440559440559441,0.9370629370629371,0.1883556842803955,0.9370629370629371,0.00099945068359375,0.965034965034965,1.8045997619628906,0.0
844,0.9370629370629371,0.034250497817993164,0.9370629370629371,0.013012170791625977,0.958041958041958,0.9370629370629371,0.1567230224609375,0.9370629370629371,0.0,0.9300699300699301,1.5481810569763184,0.0
845,0.9090909090909091,0.046894073486328125,0.916083916083916,0.0,0.9370629370629371,0.9300699300699301,0.2073042392730713,0.9300699300699301,0.0010058879852294922,0.9230769230769231,0.9166231155395508,0.0
846,0.9230769230769231,0.031263113021850586,0.9020979020979021,0.0,0.9370629370629371,0.916083916083916,0.1727278232574463,0.916083916083916,0.0,0.9440559440559441,0.4928622245788574,0.0
847,0.9300699300699301,0.04688906669616699,0.9020979020979021,0.0,0.9370629370629371,0.916083916083916,0.18834829330444336,0.916083916083916,0.0010006427764892578,0.9440559440559441,0.3022310733795166,0.0
848,0.958041958041958,0.04728436470031738,0.9300699300699301,0.0,0.972027972027972,0.9370629370629371,0.1682131290435791,0.9370629370629371,0.0,0.972027972027972,1.6492807865142822,0.0
849,0.958041958041958,0.031244754791259766,0.951048951048951,0.0,0.9790209790209791,0.972027972027972,0.1727759838104248,0.972027972027972,0.0,0.9790209790209791,1.0175490379333496,0.015033721923828125
850,0.9370629370629371,0.03229475021362305,0.9370629370629371,0.01562976837158203,0.965034965034965,0.9370629370629371,0.1727144718170166,0.9370629370629371,0.0010008811950683594,0.951048951048951,0.8245933055877686,0.0
851,0.951048951048951,0.06292247772216797,0.9090909090909091,0.015629291534423828,0.9300699300699301,0.9090909090909091,0.18835210800170898,0.9090909090909091,0.0010006427764892578,0.9370629370629371,0.7661449909210205,0.0
852,0.916083916083916,0.03126096725463867,0.9020979020979021,0.0,0.9300699300699301,0.9090909090909091,0.1414642333984375,0.9090909090909091,0.0,0.9440559440559441,0.9725205898284912,0.0
853,0.916083916083916,0.03125810623168945,0.916083916083916,0.0,0.951048951048951,0.9440559440559441,0.15710234642028809,0.9440559440559441,0.0,0.9370629370629371,0.5551021099090576,0.0
854,0.9440559440559441,0.047287702560424805,0.9020979020979021,0.01562976837158203,0.9300699300699301,0.8881118881118881,0.1883563995361328,0.8881118881118881,0.0009970664978027344,0.958041958041958,1.1594774723052979,0.0
855,0.958041958041958,0.03103041648864746,0.951048951048951,0.0,0.9790209790209791,0.958041958041958,0.18837642669677734,0.958041958041958,0.001001596450805664,0.965034965034965,1.623711347579956,0.0
856,0.916083916083916,0.031260013580322266,0.9230769230769231,0.015630006790161133,0.9440559440559441,0.9090909090909091,0.15709519386291504,0.9090909090909091,0.0,0.9090909090909091,0.6630327701568604,0.0009989738464355469
857,0.9370629370629371,0.04200458526611328,0.8811188811188811,0.004999876022338867,0.972027972027972,0.9370629370629371,0.159348726272583,0.9370629370629371,0.0,0.9440559440559441,0.9667985439300537,0.0
858,0.916083916083916,0.03164982795715332,0.9230769230769231,0.0,0.9440559440559441,0.9300699300699301,0.17240571975708008,0.9300699300699301,0.0,0.9230769230769231,0.7897424697875977,0.0
859,0.9440559440559441,0.031671762466430664,0.9230769230769231,0.015630483627319336,0.9790209790209791,0.965034965034965,0.15824389457702637,0.965034965034965,0.0,0.951048951048951,1.0174312591552734,0.0
860,0.958041958041958,0.031256914138793945,0.965034965034965,0.0,0.965034965034965,0.9370629370629371,0.17272496223449707,0.9370629370629371,0.0009999275207519531,0.958041958041958,1.5487384796142578,0.0
861,0.9440559440559441,0.03125500679016113,0.9090909090909091,0.01563239097595215,0.958041958041958,0.9090909090909091,0.17272305488586426,0.9090909090909091,0.0,0.951048951048951,0.8290424346923828,0.0
862,0.951048951048951,0.04728055000305176,0.9440559440559441,0.015628576278686523,0.9790209790209791,0.972027972027972,0.19703412055969238,0.972027972027972,0.0010001659393310547,0.9440559440559441,2.235715866088867,0.0
863,0.9370629370629371,0.052771568298339844,0.9020979020979021,0.015629291534423828,0.9440559440559441,0.9090909090909091,0.20211338996887207,0.9090909090909091,0.0010004043579101562,0.9370629370629371,0.81046462059021,0.0
864,0.951048951048951,0.04727935791015625,0.972027972027972,0.0,0.9790209790209791,0.951048951048951,0.1566917896270752,0.951048951048951,0.0,0.958041958041958,0.8916292190551758,0.0
865,0.9300699300699301,0.031685829162597656,0.9440559440559441,0.015631437301635742,0.9790209790209791,0.9230769230769231,0.16321301460266113,0.9230769230769231,0.0,0.9300699300699301,0.9740810394287109,0.0
